SpO2_%_Value_1,PR_bpm_Value_1,Pi_Value_1,Events_1,SpO2_%_Value_2,PR_bpm_Value_2,Pi_Value_2,Events_2,SpO2_%_Value_3,PR_bpm_Value_3,Pi_Value_3,Events_3,Epoch Time,Diff_PR_R1_R2,Diff_PR_R1_R3,Data_Experimento
100.0,99.0,0.58,,100.0,101.0,2.8,,96.0,99.0,0.6,,1695753338000,2.0,0.0,26-09-2023
100.0,100.0,0.58,,100.0,101.0,2.8,,96.0,100.0,0.6,,1695753340000,1.0,0.0,26-09-2023
100.0,100.0,0.58,,100.0,101.0,2.8,,96.0,100.0,0.6,,1695753340000,1.0,0.0,26-09-2023
100.0,101.0,0.59,,100.0,101.0,2.9,,96.0,101.0,0.61,,1695753342000,0.0,0.0,26-09-2023
100.0,102.0,0.59,,100.0,102.0,2.9,,96.0,102.0,0.61,,1695753344000,0.0,0.0,26-09-2023
100.0,102.0,0.59,,100.0,102.0,2.9,,96.0,102.0,0.61,,1695753346000,0.0,0.0,26-09-2023
100.0,103.0,0.59,,100.0,103.0,2.9,,96.0,103.0,0.62,,1695753348000,0.0,0.0,26-09-2023
100.0,103.0,0.59,,100.0,103.0,2.9,,96.0,103.0,0.62,,1695753348000,0.0,0.0,26-09-2023
100.0,104.0,0.59,,100.0,103.0,2.9,,96.0,104.0,0.62,,1695753350000,1.0,0.0,26-09-2023
100.0,104.0,0.59,,100.0,103.0,2.9,,96.0,104.0,0.62,,1695753352000,1.0,0.0,26-09-2023
100.0,104.0,0.59,,100.0,103.0,2.9,,96.0,104.0,0.62,,1695753354000,1.0,0.0,26-09-2023
100.0,104.0,0.59,,100.0,103.0,2.9,,96.0,104.0,0.63,,1695753356000,1.0,0.0,26-09-2023
100.0,104.0,0.59,,100.0,103.0,2.9,,96.0,104.0,0.63,,1695753358000,1.0,0.0,26-09-2023
100.0,103.0,0.58,,100.0,103.0,2.9,,96.0,103.0,0.63,,1695753360000,0.0,0.0,26-09-2023
100.0,103.0,0.58,,100.0,103.0,2.9,,96.0,103.0,0.63,,1695753360000,0.0,0.0,26-09-2023
100.0,102.0,0.57,,100.0,102.0,2.9,,96.0,102.0,0.63,,1695753362000,0.0,0.0,26-09-2023
100.0,102.0,0.57,,100.0,102.0,2.9,,96.0,102.0,0.63,,1695753364000,0.0,0.0,26-09-2023
100.0,102.0,0.57,,100.0,102.0,2.9,,96.0,102.0,0.62,,1695753366000,0.0,0.0,26-09-2023
100.0,102.0,0.57,,100.0,102.0,2.9,,96.0,102.0,0.62,,1695753368000,0.0,0.0,26-09-2023
100.0,102.0,0.57,,100.0,102.0,2.9,,96.0,102.0,0.62,,1695753370000,0.0,0.0,26-09-2023
100.0,101.0,0.57,,100.0,101.0,3.0,,96.0,101.0,0.62,,1695753372000,0.0,0.0,26-09-2023
100.0,101.0,0.57,,100.0,101.0,3.0,,96.0,101.0,0.62,,1695753372000,0.0,0.0,26-09-2023
100.0,101.0,0.57,,100.0,101.0,3.0,,96.0,101.0,0.62,,1695753374000,0.0,0.0,26-09-2023
100.0,101.0,0.58,,100.0,101.0,3.0,,96.0,101.0,0.62,,1695753376000,0.0,0.0,26-09-2023
100.0,101.0,0.58,,100.0,101.0,3.0,,96.0,101.0,0.62,,1695753378000,0.0,0.0,26-09-2023
100.0,102.0,0.59,,100.0,102.0,3.0,,96.0,102.0,0.62,,1695753380000,0.0,0.0,26-09-2023
100.0,102.0,0.59,,100.0,102.0,3.0,,96.0,102.0,0.62,,1695753382000,0.0,0.0,26-09-2023
100.0,103.0,0.6,,100.0,102.0,3.0,,96.0,103.0,0.63,,1695753384000,1.0,0.0,26-09-2023
100.0,103.0,0.6,,100.0,102.0,3.0,,96.0,103.0,0.63,,1695753384000,1.0,0.0,26-09-2023
100.0,103.0,0.6,,100.0,102.0,3.0,,96.0,103.0,0.63,,1695753386000,1.0,0.0,26-09-2023
100.0,103.0,0.61,,100.0,102.0,3.0,,96.0,103.0,0.64,,1695753388000,1.0,0.0,26-09-2023
100.0,103.0,0.61,,100.0,102.0,3.0,,96.0,103.0,0.64,,1695753390000,1.0,0.0,26-09-2023
100.0,102.0,0.61,,100.0,102.0,3.0,,96.0,102.0,0.64,,1695753392000,0.0,0.0,26-09-2023
100.0,101.0,0.61,,100.0,102.0,3.0,,96.0,101.0,0.65,,1695753394000,1.0,0.0,26-09-2023
100.0,101.0,0.61,,100.0,102.0,3.0,,96.0,101.0,0.65,,1695753396000,1.0,0.0,26-09-2023
100.0,102.0,0.62,,100.0,102.0,3.0,,96.0,102.0,0.65,,1695753398000,0.0,0.0,26-09-2023
100.0,102.0,0.62,,100.0,102.0,3.0,,96.0,102.0,0.65,,1695753400000,0.0,0.0,26-09-2023
100.0,102.0,0.62,,100.0,102.0,3.0,,96.0,102.0,0.65,,1695753402000,0.0,0.0,26-09-2023
100.0,103.0,0.62,,100.0,103.0,3.0,,96.0,103.0,0.65,,1695753404000,0.0,0.0,26-09-2023
100.0,103.0,0.62,,100.0,103.0,3.0,,96.0,103.0,0.65,,1695753404000,0.0,0.0,26-09-2023
100.0,105.0,0.62,,100.0,105.0,3.0,,96.0,104.0,0.65,,1695753406000,0.0,1.0,26-09-2023
100.0,105.0,0.62,,100.0,105.0,2.9,,96.0,105.0,0.64,,1695753408000,0.0,0.0,26-09-2023
100.0,106.0,0.62,,100.0,106.0,2.9,,96.0,106.0,0.64,,1695753410000,0.0,0.0,26-09-2023
100.0,107.0,0.62,,100.0,107.0,2.9,,96.0,107.0,0.63,,1695753412000,0.0,0.0,26-09-2023
100.0,107.0,0.62,,100.0,107.0,2.9,,96.0,107.0,0.63,,1695753414000,0.0,0.0,26-09-2023
100.0,107.0,0.62,,100.0,107.0,2.9,,96.0,107.0,0.63,,1695753416000,0.0,0.0,26-09-2023
100.0,107.0,0.62,,100.0,107.0,2.9,,96.0,107.0,0.62,,1695753418000,0.0,0.0,26-09-2023
100.0,107.0,0.62,,100.0,107.0,2.9,,96.0,107.0,0.62,,1695753420000,0.0,0.0,26-09-2023
100.0,107.0,0.62,,100.0,107.0,2.9,,96.0,107.0,0.61,,1695753422000,0.0,0.0,26-09-2023
100.0,107.0,0.62,,100.0,107.0,2.8,,96.0,107.0,0.6,,1695753424000,0.0,0.0,26-09-2023
100.0,107.0,0.61,,100.0,107.0,2.8,,96.0,107.0,0.6,,1695753426000,0.0,0.0,26-09-2023
100.0,107.0,0.61,,100.0,107.0,2.8,,96.0,107.0,0.59,,1695753428000,0.0,0.0,26-09-2023
100.0,106.0,0.61,,100.0,106.0,2.8,,96.0,106.0,0.59,,1695753430000,0.0,0.0,26-09-2023
100.0,106.0,0.61,,100.0,106.0,2.8,,96.0,106.0,0.59,,1695753430000,0.0,0.0,26-09-2023
100.0,105.0,0.61,,100.0,105.0,2.8,,96.0,105.0,0.59,,1695753432000,0.0,0.0,26-09-2023
100.0,105.0,0.61,,100.0,105.0,2.8,,96.0,105.0,0.59,,1695753434000,0.0,0.0,26-09-2023
100.0,104.0,0.6,,100.0,104.0,2.8,,96.0,104.0,0.59,,1695753436000,0.0,0.0,26-09-2023
100.0,104.0,0.6,,100.0,104.0,2.8,,96.0,104.0,0.59,,1695753438000,0.0,0.0,26-09-2023
100.0,104.0,0.6,,100.0,104.0,2.8,,96.0,104.0,0.59,,1695753440000,0.0,0.0,26-09-2023
100.0,104.0,0.6,,100.0,104.0,2.8,,96.0,104.0,0.59,,1695753442000,0.0,0.0,26-09-2023
100.0,105.0,0.6,,100.0,105.0,2.8,,96.0,105.0,0.59,,1695753444000,0.0,0.0,26-09-2023
100.0,105.0,0.6,,100.0,105.0,2.8,,96.0,105.0,0.6,,1695753446000,0.0,0.0,26-09-2023
100.0,105.0,0.6,,100.0,105.0,2.8,,96.0,105.0,0.6,,1695753448000,0.0,0.0,26-09-2023
100.0,105.0,0.6,,100.0,105.0,2.8,,96.0,105.0,0.6,,1695753450000,0.0,0.0,26-09-2023
100.0,105.0,0.6,,100.0,105.0,2.8,,96.0,105.0,0.6,,1695753452000,0.0,0.0,26-09-2023
100.0,105.0,0.6,,100.0,105.0,2.8,,96.0,105.0,0.6,,1695753454000,0.0,0.0,26-09-2023
100.0,105.0,0.6,,100.0,105.0,2.8,,96.0,105.0,0.6,,1695753456000,0.0,0.0,26-09-2023
100.0,104.0,0.6,,100.0,104.0,2.8,,96.0,104.0,0.6,,1695753458000,0.0,0.0,26-09-2023
100.0,104.0,0.6,,100.0,104.0,2.8,,96.0,104.0,0.6,,1695753458000,0.0,0.0,26-09-2023
100.0,104.0,0.6,,100.0,104.0,2.8,,96.0,104.0,0.6,,1695753460000,0.0,0.0,26-09-2023
100.0,104.0,0.6,,100.0,104.0,2.8,,96.0,104.0,0.6,,1695753462000,0.0,0.0,26-09-2023
100.0,104.0,0.6,,100.0,104.0,2.8,,96.0,104.0,0.6,,1695753464000,0.0,0.0,26-09-2023
100.0,104.0,0.6,,100.0,103.0,2.8,,96.0,104.0,0.6,,1695753466000,1.0,0.0,26-09-2023
100.0,104.0,0.6,,100.0,104.0,2.8,,96.0,104.0,0.6,,1695753468000,0.0,0.0,26-09-2023
100.0,104.0,0.61,,100.0,104.0,2.8,,96.0,104.0,0.6,,1695753470000,0.0,0.0,26-09-2023
100.0,104.0,0.61,,100.0,104.0,2.9,,96.0,104.0,0.6,,1695753472000,0.0,0.0,26-09-2023
100.0,105.0,0.61,,100.0,105.0,2.9,,96.0,105.0,0.6,,1695753474000,0.0,0.0,26-09-2023
100.0,105.0,0.61,,100.0,105.0,2.9,,96.0,105.0,0.6,,1695753476000,0.0,0.0,26-09-2023
100.0,105.0,0.61,,100.0,106.0,2.9,,96.0,105.0,0.6,,1695753478000,1.0,0.0,26-09-2023
100.0,106.0,0.62,,100.0,106.0,2.9,,96.0,105.0,0.6,,1695753480000,0.0,1.0,26-09-2023
100.0,106.0,0.62,,100.0,105.0,2.9,,96.0,105.0,0.6,,1695753482000,1.0,1.0,26-09-2023
100.0,105.0,0.62,,100.0,104.0,2.9,,96.0,105.0,0.6,,1695753484000,1.0,0.0,26-09-2023
100.0,105.0,0.62,,100.0,105.0,2.9,,96.0,105.0,0.61,,1695753486000,0.0,0.0,26-09-2023
100.0,105.0,0.63,,100.0,105.0,2.9,,96.0,105.0,0.61,,1695753488000,0.0,0.0,26-09-2023
100.0,106.0,0.63,,100.0,106.0,2.9,,96.0,106.0,0.61,,1695753490000,0.0,0.0,26-09-2023
100.0,107.0,0.63,,100.0,107.0,2.9,,96.0,107.0,0.61,,1695753492000,0.0,0.0,26-09-2023
100.0,107.0,0.63,,100.0,107.0,2.9,,96.0,107.0,0.61,,1695753494000,0.0,0.0,26-09-2023
100.0,107.0,0.63,,100.0,107.0,2.9,,96.0,107.0,0.6,,1695753496000,0.0,0.0,26-09-2023
100.0,107.0,0.63,,100.0,107.0,2.9,,96.0,107.0,0.6,,1695753498000,0.0,0.0,26-09-2023
100.0,107.0,0.63,,100.0,107.0,2.9,,96.0,107.0,0.6,,1695753500000,0.0,0.0,26-09-2023
100.0,107.0,0.63,,100.0,107.0,2.8,,96.0,107.0,0.6,,1695753502000,0.0,0.0,26-09-2023
100.0,106.0,0.63,,100.0,106.0,2.8,,96.0,106.0,0.6,,1695753504000,0.0,0.0,26-09-2023
100.0,106.0,0.63,,100.0,106.0,2.8,,96.0,106.0,0.6,,1695753506000,0.0,0.0,26-09-2023
100.0,105.0,0.63,,100.0,105.0,2.8,,96.0,105.0,0.6,,1695753508000,0.0,0.0,26-09-2023
100.0,105.0,0.63,,100.0,105.0,2.8,,96.0,105.0,0.6,,1695753508000,0.0,0.0,26-09-2023
100.0,105.0,0.63,,100.0,105.0,2.8,,96.0,105.0,0.61,,1695753510000,0.0,0.0,26-09-2023
100.0,105.0,0.63,,100.0,105.0,2.8,,96.0,105.0,0.61,,1695753512000,0.0,0.0,26-09-2023
100.0,106.0,0.63,,100.0,106.0,2.8,,96.0,106.0,0.61,,1695753514000,0.0,0.0,26-09-2023
100.0,106.0,0.63,,100.0,106.0,2.8,,96.0,106.0,0.61,,1695753516000,0.0,0.0,26-09-2023
100.0,106.0,0.63,,100.0,106.0,2.8,,96.0,106.0,0.61,,1695753518000,0.0,0.0,26-09-2023
100.0,106.0,0.63,,100.0,106.0,2.8,,96.0,106.0,0.61,,1695753520000,0.0,0.0,26-09-2023
100.0,105.0,0.63,,100.0,105.0,2.8,,96.0,105.0,0.62,,1695753522000,0.0,0.0,26-09-2023
100.0,105.0,0.63,,100.0,105.0,2.8,,96.0,105.0,0.62,,1695753524000,0.0,0.0,26-09-2023
100.0,105.0,0.63,,100.0,105.0,2.8,,96.0,105.0,0.62,,1695753526000,0.0,0.0,26-09-2023
100.0,105.0,0.63,,100.0,105.0,2.8,,96.0,105.0,0.62,,1695753528000,0.0,0.0,26-09-2023
100.0,105.0,0.63,,100.0,105.0,2.8,,96.0,105.0,0.62,,1695753530000,0.0,0.0,26-09-2023
100.0,106.0,0.63,,100.0,106.0,2.8,,96.0,106.0,0.62,,1695753532000,0.0,0.0,26-09-2023
100.0,106.0,0.63,,100.0,106.0,2.8,,96.0,106.0,0.62,,1695753534000,0.0,0.0,26-09-2023
100.0,105.0,0.64,,100.0,105.0,2.8,,96.0,105.0,0.62,,1695753536000,0.0,0.0,26-09-2023
100.0,105.0,0.64,,100.0,105.0,2.8,,96.0,105.0,0.62,,1695753536000,0.0,0.0,26-09-2023
100.0,104.0,0.64,,100.0,104.0,2.9,,96.0,104.0,0.62,,1695753538000,0.0,0.0,26-09-2023
100.0,104.0,0.64,,100.0,104.0,2.9,,96.0,104.0,0.61,,1695753540000,0.0,0.0,26-09-2023
100.0,105.0,0.65,,100.0,105.0,2.9,,96.0,105.0,0.61,,1695753542000,0.0,0.0,26-09-2023
100.0,105.0,0.65,,100.0,105.0,2.9,,96.0,105.0,0.62,,1695753544000,0.0,0.0,26-09-2023
100.0,105.0,0.65,,100.0,105.0,2.9,,96.0,105.0,0.62,,1695753546000,0.0,0.0,26-09-2023
100.0,105.0,0.66,,100.0,105.0,2.9,,96.0,105.0,0.62,,1695753548000,0.0,0.0,26-09-2023
100.0,105.0,0.66,,100.0,105.0,2.9,,96.0,105.0,0.62,,1695753550000,0.0,0.0,26-09-2023
100.0,105.0,0.66,,100.0,105.0,2.9,,96.0,105.0,0.63,,1695753552000,0.0,0.0,26-09-2023
100.0,105.0,0.66,,100.0,105.0,2.9,,96.0,105.0,0.63,,1695753554000,0.0,0.0,26-09-2023
100.0,105.0,0.66,,100.0,105.0,2.9,,96.0,105.0,0.64,,1695753556000,0.0,0.0,26-09-2023
100.0,105.0,0.66,,100.0,105.0,2.9,,96.0,105.0,0.64,,1695753558000,0.0,0.0,26-09-2023
100.0,104.0,0.66,,100.0,104.0,2.9,,96.0,104.0,0.65,,1695753560000,0.0,0.0,26-09-2023
100.0,104.0,0.66,,100.0,104.0,3.0,,96.0,104.0,0.66,,1695753562000,0.0,0.0,26-09-2023
100.0,104.0,0.66,,100.0,104.0,3.0,,96.0,104.0,0.66,,1695753564000,0.0,0.0,26-09-2023
100.0,105.0,0.66,,100.0,105.0,3.0,,96.0,105.0,0.66,,1695753566000,0.0,0.0,26-09-2023
100.0,106.0,0.66,,100.0,106.0,3.0,,96.0,106.0,0.67,,1695753568000,0.0,0.0,26-09-2023
100.0,106.0,0.66,,100.0,106.0,3.0,,96.0,106.0,0.67,,1695753570000,0.0,0.0,26-09-2023
100.0,107.0,0.66,,100.0,107.0,2.9,,96.0,107.0,0.67,,1695753572000,0.0,0.0,26-09-2023
100.0,108.0,0.65,,100.0,108.0,2.9,,96.0,108.0,0.67,,1695753574000,0.0,0.0,26-09-2023
100.0,108.0,0.65,,100.0,108.0,2.9,,96.0,108.0,0.67,,1695753574000,0.0,0.0,26-09-2023
100.0,108.0,0.65,,100.0,108.0,2.9,,96.0,108.0,0.67,,1695753574000,0.0,0.0,26-09-2023
100.0,109.0,0.64,,100.0,109.0,2.9,,96.0,109.0,0.67,,1695753576000,0.0,0.0,26-09-2023
100.0,109.0,0.64,,100.0,109.0,2.9,,96.0,109.0,0.66,,1695753578000,0.0,0.0,26-09-2023
100.0,109.0,0.64,,100.0,109.0,2.9,,96.0,109.0,0.66,,1695753580000,0.0,0.0,26-09-2023
100.0,109.0,0.64,,100.0,109.0,2.9,,96.0,109.0,0.65,,1695753582000,0.0,0.0,26-09-2023
100.0,110.0,0.63,,100.0,110.0,2.9,,96.0,110.0,0.64,,1695753584000,0.0,0.0,26-09-2023
100.0,110.0,0.63,,100.0,110.0,2.8,,96.0,110.0,0.63,,1695753586000,0.0,0.0,26-09-2023
100.0,110.0,0.62,,100.0,110.0,2.8,,96.0,110.0,0.62,,1695753588000,0.0,0.0,26-09-2023
100.0,110.0,0.62,,100.0,110.0,2.8,,96.0,110.0,0.61,,1695753590000,0.0,0.0,26-09-2023
100.0,109.0,0.62,,100.0,109.0,2.7,,96.0,109.0,0.61,,1695753592000,0.0,0.0,26-09-2023
100.0,109.0,0.61,,100.0,109.0,2.7,,96.0,109.0,0.6,,1695753594000,0.0,0.0,26-09-2023
100.0,108.0,0.61,,100.0,108.0,2.7,,96.0,108.0,0.59,,1695753596000,0.0,0.0,26-09-2023
100.0,108.0,0.61,,100.0,108.0,2.7,,96.0,108.0,0.59,,1695753598000,0.0,0.0,26-09-2023
100.0,107.0,0.61,,100.0,107.0,2.7,,96.0,107.0,0.59,,1695753600000,0.0,0.0,26-09-2023
100.0,107.0,0.61,,100.0,107.0,2.7,,96.0,107.0,0.59,,1695753602000,0.0,0.0,26-09-2023
100.0,107.0,0.61,,100.0,107.0,2.7,,96.0,107.0,0.59,,1695753604000,0.0,0.0,26-09-2023
100.0,107.0,0.61,,100.0,107.0,2.7,,96.0,107.0,0.59,,1695753606000,0.0,0.0,26-09-2023
100.0,107.0,0.61,,100.0,107.0,2.7,,96.0,107.0,0.59,,1695753608000,0.0,0.0,26-09-2023
100.0,107.0,0.61,,100.0,107.0,2.7,,96.0,107.0,0.59,,1695753610000,0.0,0.0,26-09-2023
100.0,107.0,0.61,,100.0,107.0,2.7,,96.0,107.0,0.59,,1695753612000,0.0,0.0,26-09-2023
100.0,107.0,0.62,,100.0,107.0,2.7,,96.0,107.0,0.59,,1695753614000,0.0,0.0,26-09-2023
100.0,108.0,0.62,,100.0,107.0,2.7,,96.0,108.0,0.6,,1695753616000,1.0,0.0,26-09-2023
100.0,107.0,0.63,,100.0,107.0,2.8,,96.0,107.0,0.6,,1695753618000,0.0,0.0,26-09-2023
100.0,107.0,0.63,,100.0,107.0,2.8,,96.0,107.0,0.6,,1695753618000,0.0,0.0,26-09-2023
100.0,107.0,0.63,,100.0,107.0,2.8,,96.0,107.0,0.61,,1695753620000,0.0,0.0,26-09-2023
100.0,107.0,0.63,,100.0,107.0,2.8,,96.0,107.0,0.61,,1695753622000,0.0,0.0,26-09-2023
100.0,107.0,0.63,,100.0,107.0,2.8,,96.0,107.0,0.62,,1695753624000,0.0,0.0,26-09-2023
100.0,106.0,0.64,,100.0,106.0,2.8,,96.0,106.0,0.63,,1695753626000,0.0,0.0,26-09-2023
100.0,106.0,0.64,,100.0,106.0,2.8,,96.0,106.0,0.63,,1695753628000,0.0,0.0,26-09-2023
100.0,106.0,0.64,,100.0,106.0,2.8,,96.0,106.0,0.64,,1695753630000,0.0,0.0,26-09-2023
100.0,106.0,0.64,,100.0,106.0,2.8,,96.0,106.0,0.64,,1695753632000,0.0,0.0,26-09-2023
100.0,106.0,0.64,,100.0,106.0,2.8,,96.0,106.0,0.65,,1695753634000,0.0,0.0,26-09-2023
100.0,105.0,0.64,,100.0,105.0,2.8,,96.0,105.0,0.66,,1695753636000,0.0,0.0,26-09-2023
100.0,105.0,0.64,,100.0,105.0,2.8,,96.0,105.0,0.66,,1695753636000,0.0,0.0,26-09-2023
100.0,105.0,0.64,,100.0,105.0,2.8,,96.0,105.0,0.66,,1695753636000,0.0,0.0,26-09-2023
100.0,104.0,0.64,,100.0,104.0,2.8,,96.0,104.0,0.66,,1695753638000,0.0,0.0,26-09-2023
100.0,103.0,0.64,,100.0,103.0,2.8,,96.0,103.0,0.66,,1695753640000,0.0,0.0,26-09-2023
100.0,103.0,0.64,,100.0,103.0,2.8,,96.0,103.0,0.67,,1695753642000,0.0,0.0,26-09-2023
100.0,103.0,0.64,,100.0,103.0,2.8,,96.0,103.0,0.68,,1695753644000,0.0,0.0,26-09-2023
100.0,103.0,0.64,,100.0,103.0,2.8,,96.0,103.0,0.68,,1695753646000,0.0,0.0,26-09-2023
100.0,104.0,0.64,,100.0,104.0,2.9,,96.0,104.0,0.69,,1695753648000,0.0,0.0,26-09-2023
100.0,104.0,0.64,,100.0,104.0,2.9,,96.0,104.0,0.69,,1695753648000,0.0,0.0,26-09-2023
100.0,105.0,0.65,,100.0,105.0,2.9,,96.0,105.0,0.69,,1695753650000,0.0,0.0,26-09-2023
100.0,105.0,0.65,,100.0,105.0,2.9,,96.0,105.0,0.7,,1695753652000,0.0,0.0,26-09-2023
100.0,105.0,0.66,,100.0,105.0,2.9,,96.0,105.0,0.7,,1695753654000,0.0,0.0,26-09-2023
100.0,105.0,0.66,,100.0,105.0,2.9,,96.0,105.0,0.7,,1695753656000,0.0,0.0,26-09-2023
100.0,104.0,0.67,,100.0,104.0,2.9,,96.0,104.0,0.7,,1695753658000,0.0,0.0,26-09-2023
100.0,104.0,0.67,,100.0,104.0,3.0,,96.0,104.0,0.71,,1695753660000,0.0,0.0,26-09-2023
100.0,104.0,0.67,,100.0,104.0,3.0,,96.0,104.0,0.71,,1695753662000,0.0,0.0,26-09-2023
100.0,104.0,0.68,,100.0,104.0,3.0,,96.0,104.0,0.71,,1695753664000,0.0,0.0,26-09-2023
100.0,104.0,0.68,,100.0,104.0,3.0,,96.0,104.0,0.71,,1695753666000,0.0,0.0,26-09-2023
100.0,104.0,0.68,,100.0,104.0,3.0,,96.0,104.0,0.72,,1695753668000,0.0,0.0,26-09-2023
100.0,104.0,0.68,,100.0,104.0,3.0,,96.0,104.0,0.72,,1695753670000,0.0,0.0,26-09-2023
100.0,104.0,0.68,,100.0,104.0,3.0,,96.0,104.0,0.72,,1695753672000,0.0,0.0,26-09-2023
100.0,104.0,0.68,,100.0,104.0,3.0,,96.0,104.0,0.72,,1695753674000,0.0,0.0,26-09-2023
100.0,104.0,0.68,,100.0,104.0,3.0,,96.0,104.0,0.72,,1695753676000,0.0,0.0,26-09-2023
100.0,104.0,0.69,,100.0,104.0,3.0,,96.0,104.0,0.72,,1695753678000,0.0,0.0,26-09-2023
100.0,104.0,0.69,,100.0,104.0,3.0,,96.0,104.0,0.72,,1695753680000,0.0,0.0,26-09-2023
100.0,104.0,0.69,,100.0,104.0,3.0,,96.0,104.0,0.73,,1695753682000,0.0,0.0,26-09-2023
100.0,104.0,0.69,,100.0,104.0,3.0,,96.0,104.0,0.73,,1695753684000,0.0,0.0,26-09-2023
100.0,104.0,0.69,,100.0,104.0,3.0,,96.0,104.0,0.73,,1695753686000,0.0,0.0,26-09-2023
100.0,104.0,0.7,,100.0,103.0,3.0,,96.0,103.0,0.73,,1695753688000,1.0,1.0,26-09-2023
100.0,104.0,0.7,,100.0,103.0,3.0,,96.0,104.0,0.73,,1695753690000,1.0,0.0,26-09-2023
100.0,103.0,0.7,,100.0,103.0,3.0,,96.0,103.0,0.73,,1695753692000,0.0,0.0,26-09-2023
100.0,102.0,0.7,,100.0,102.0,3.0,,96.0,102.0,0.74,,1695753694000,0.0,0.0,26-09-2023
100.0,102.0,0.7,,100.0,102.0,3.0,,96.0,102.0,0.74,,1695753696000,0.0,0.0,26-09-2023
100.0,101.0,0.7,,100.0,101.0,3.0,,96.0,101.0,0.74,,1695753698000,0.0,0.0,26-09-2023
100.0,101.0,0.7,,100.0,101.0,3.0,,96.0,101.0,0.74,,1695753698000,0.0,0.0,26-09-2023
100.0,101.0,0.71,,100.0,101.0,3.0,,96.0,101.0,0.74,,1695753700000,0.0,0.0,26-09-2023
100.0,101.0,0.71,,100.0,101.0,3.1,,96.0,101.0,0.75,,1695753702000,0.0,0.0,26-09-2023
100.0,102.0,0.71,,100.0,102.0,3.1,,96.0,102.0,0.75,,1695753704000,0.0,0.0,26-09-2023
100.0,102.0,0.72,,100.0,102.0,3.1,,96.0,102.0,0.75,,1695753706000,0.0,0.0,26-09-2023
100.0,103.0,0.72,,100.0,103.0,3.1,,96.0,103.0,0.76,,1695753708000,0.0,0.0,26-09-2023
100.0,103.0,0.72,,100.0,103.0,3.1,,96.0,103.0,0.76,,1695753710000,0.0,0.0,26-09-2023
100.0,103.0,0.72,,100.0,103.0,3.1,,96.0,103.0,0.77,,1695753712000,0.0,0.0,26-09-2023
100.0,103.0,0.72,,100.0,103.0,3.1,,96.0,103.0,0.77,,1695753714000,0.0,0.0,26-09-2023
100.0,103.0,0.72,,100.0,103.0,3.1,,96.0,103.0,0.78,,1695753716000,0.0,0.0,26-09-2023
100.0,103.0,0.72,,100.0,103.0,3.1,,96.0,103.0,0.78,,1695753718000,0.0,0.0,26-09-2023
100.0,103.0,0.72,,100.0,103.0,3.1,,96.0,103.0,0.79,,1695753720000,0.0,0.0,26-09-2023
100.0,102.0,0.72,,100.0,102.0,3.1,,96.0,102.0,0.79,,1695753722000,0.0,0.0,26-09-2023
100.0,102.0,0.72,,100.0,102.0,3.1,,96.0,102.0,0.79,,1695753724000,0.0,0.0,26-09-2023
100.0,101.0,0.73,,100.0,101.0,3.2,,96.0,101.0,0.79,,1695753726000,0.0,0.0,26-09-2023
100.0,101.0,0.73,,100.0,101.0,3.2,,96.0,101.0,0.79,,1695753726000,0.0,0.0,26-09-2023
100.0,101.0,0.73,,100.0,101.0,3.2,,96.0,101.0,0.79,,1695753726000,0.0,0.0,26-09-2023
100.0,101.0,0.73,,100.0,101.0,3.2,,96.0,101.0,0.79,,1695753728000,0.0,0.0,26-09-2023
100.0,101.0,0.73,,100.0,101.0,3.2,,96.0,101.0,0.79,,1695753730000,0.0,0.0,26-09-2023
100.0,100.0,0.73,,100.0,100.0,3.2,,96.0,100.0,0.8,,1695753732000,0.0,0.0,26-09-2023
100.0,100.0,0.73,,100.0,100.0,3.2,,96.0,100.0,0.8,,1695753734000,0.0,0.0,26-09-2023
100.0,101.0,0.73,,100.0,101.0,3.2,,96.0,101.0,0.8,,1695753736000,0.0,0.0,26-09-2023
100.0,101.0,0.73,,100.0,101.0,3.2,,96.0,101.0,0.8,,1695753738000,0.0,0.0,26-09-2023
100.0,102.0,0.74,,100.0,102.0,3.3,,97.0,103.0,0.8,,1695753740000,0.0,1.0,26-09-2023
100.0,103.0,0.74,,100.0,104.0,3.3,,97.0,103.0,0.8,,1695753742000,1.0,0.0,26-09-2023
100.0,103.0,0.74,,100.0,104.0,3.3,,97.0,103.0,0.8,,1695753744000,1.0,0.0,26-09-2023
100.0,103.0,0.75,,100.0,103.0,3.3,,96.0,103.0,0.8,,1695753746000,0.0,0.0,26-09-2023
100.0,103.0,0.75,,100.0,103.0,3.3,,96.0,103.0,0.8,,1695753748000,0.0,0.0,26-09-2023
100.0,103.0,0.75,,100.0,103.0,3.3,,96.0,103.0,0.8,,1695753750000,0.0,0.0,26-09-2023
100.0,103.0,0.75,,100.0,103.0,3.3,,96.0,103.0,0.8,,1695753752000,0.0,0.0,26-09-2023
100.0,102.0,0.75,,100.0,102.0,3.3,,97.0,102.0,0.8,,1695753754000,0.0,0.0,26-09-2023
100.0,102.0,0.75,,100.0,102.0,3.3,,97.0,102.0,0.8,,1695753754000,0.0,0.0,26-09-2023
100.0,101.0,0.75,,100.0,101.0,3.3,,97.0,101.0,0.8,,1695753756000,0.0,0.0,26-09-2023
